1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02,1.234800029999999964e+02
1.230793353860037200e+02,1.214068105975889864e+02,1.196631866677409022e+02,1.245513206692569952e+02,1.232919726030260961e+02,1.225699074698857345e+02,1.226865232198601348e+02,1.272700021404704955e+02,1.243970678071716804e+02,1.246350959836182426e+02,1.214668208160742040e+02,1.259470207893982092e+02,1.216725045038895985e+02,1.223103714461932867e+02,1.247047333863295933e+02,1.215547720144600845e+02,1.245005143671979795e+02,1.260896943834901549e+02,1.221745048181998641e+02,1.236272211980496962e+02,1.228604072143232742e+02,1.201502971095873704e+02,1.243858239766060905e+02,1.217530782819660260e+02,1.242776644443998322e+02,1.235206284132058130e+02,1.272038025483725363e+02,1.204357701405150607e+02,1.228309190299236207e+02,1.217024145673250501e+02,1.252781200416576013e+02,1.247615172618625508e+02,1.223166877670345229e+02,1.245252805227273853e+02,1.251478291783749910e+02,1.244792117218830754e+02,1.237334622603342780e+02,1.268046858011704217e+02,1.240746950745372743e+02,1.219230357249301733e+02,1.255847603054505726e+02,1.227698931921928533e+02,1.230255944829552988e+02,1.209585244076251342e+02,1.216160530430080513e+02,1.220739373165776556e+02,1.238681257909914990e+02,1.215240259291739875e+02,1.254220808243955787e+02,1.228973324542975121e+02,1.249826100921155785e+02,1.237449682036701404e+02,1.263782697825188137e+02,1.229986072964714765e+02,1.278776951723195197e+02,1.225990169099854228e+02,1.206462026861695733e+02,1.209008373053648313e+02,1.230967513234324144e+02,1.246053002556867142e+02,1.239667714974534363e+02,1.236810930896657652e+02,1.217803996907250195e+02,1.245052981546517401e+02,1.249881174549956455e+02,1.222942365368165838e+02,1.252489889791906847e+02,1.231778889662020333e+02,1.251504976527242974e+02,1.227822441041535484e+02,1.210556717130742470e+02,1.259516491230980648e+02,1.250346197500593775e+02,1.263289615520356506e+02,1.234474724020205798e+02,1.256672605928689990e+02,1.204402950436413420e+02,1.231990323452103411e+02,1.257665734951575445e+02,1.198460828159714993e+02,1.225018149796079143e+02,1.198708191173401474e+02,1.225770482702104260e+02,1.299942384403814515e+02,1.292590737734202833e+02,1.206324155982666468e+02,1.253156869999402261e+02,1.246315040260056861e+02,1.205340731981081603e+02,1.204577196410838837e+02,1.230330703580750651e+02,1.212372004397463598e+02,1.251270307585982380e+02,1.246748908421525499e+02,1.206254854728154129e+02,1.244581970373870377e+02,1.228665409500987664e+02,1.223404323679377796e+02,1.232681365966351024e+02,1.239210539033565226e+02
1.174664400571500664e+02,1.203417674685568812e+02,1.200828331732121939e+02,1.254108839680221763e+02,1.223232907813608108e+02,1.213165012782367143e+02,1.254051996964697651e+02,1.265974284007959341e+02,1.262321401149396252e+02,1.257053389642855876e+02,1.216280186367705909e+02,1.256898273944152891e+02,1.221561791536460788e+02,1.216655678124882627e+02,1.253151150103477960e+02,1.232869200186631531e+02,1.207107414404786283e+02,1.255960522075040444e+02,1.197502739453259863e+02,1.313060759026547828e+02,1.260688536069796726e+02,1.217925751483132331e+02,1.242657476328292177e+02,1.238790520791336149e+02,1.205613266729406519e+02,1.213669169768521101e+02,1.254025083715269204e+02,1.211978691005124915e+02,1.227037142338440532e+02,1.229038179035863152e+02,1.257171167939519449e+02,1.233621579474560974e+02,1.222941721339219328e+02,1.236475087502057875e+02,1.240372698444607096e+02,1.256995989002230374e+02,1.230461677503888893e+02,1.254936582591033414e+02,1.216944659449584520e+02,1.179941966926029124e+02,1.299576076683093504e+02,1.218652960745360048e+02,1.281196489013111659e+02,1.257276516382343488e+02,1.193183777432976171e+02,1.242201494772637744e+02,1.259810016559294468e+02,1.235502966679167400e+02,1.270394789842748651e+02,1.247187763323155281e+02,1.264044623621565790e+02,1.261685763496503512e+02,1.300466483015666483e+02,1.187785047097131326e+02,1.282358166696431283e+02,1.204429899895167324e+02,1.242044000987129806e+02,1.215503503113519344e+02,1.274738532695116078e+02,1.268548480750117875e+02,1.262465225862049749e+02,1.273195613181417656e+02,1.210984309027166006e+02,1.255247377246440408e+02,1.280055204502925221e+02,1.246213800475903497e+02,1.233358988707824722e+02,1.257600419600375403e+02,1.241860674858763218e+02,1.223938363574138322e+02,1.194903760528547991e+02,1.281946231798916358e+02,1.238739633788686376e+02,1.296806531142103438e+02,1.231169468802736020e+02,1.272207368261383920e+02,1.178684457266703447e+02,1.232280341478225267e+02,1.227324918480001941e+02,1.213778018091100961e+02,1.200424510035968098e+02,1.204070842038658782e+02,1.215159824789581506e+02,1.333169822951795709e+02,1.300052796989848787e+02,1.224007980705289214e+02,1.230544212075762260e+02,1.292289913760529600e+02,1.226445150180178700e+02,1.173247863931680115e+02,1.243425076256459647e+02,1.204229303565406468e+02,1.244489246478567850e+02,1.249878266681958081e+02,1.209227579525650214e+02,1.247562023657951329e+02,1.206829579301594890e+02,1.208766861265185923e+02,1.234463255740659662e+02,1.250458493653221552e+02
1.193233026503738330e+02,1.237107935130574816e+02,1.194806412766165380e+02,1.257160317609922515e+02,1.213780014931346471e+02,1.203891848305117804e+02,1.281425778634132939e+02,1.294913780607973308e+02,1.248268875284263402e+02,1.261865362169062905e+02,1.230164355133694869e+02,1.235683144336468899e+02,1.254486224128954461e+02,1.230192359927350054e+02,1.249800831747583487e+02,1.238649093228373204e+02,1.178197940008122799e+02,1.233020931981998132e+02,1.214994193455081160e+02,1.294039337771871772e+02,1.267914202919001099e+02,1.198850782431825195e+02,1.236253734813814447e+02,1.260032560251088825e+02,1.223572914514321326e+02,1.180209261158814371e+02,1.270367968609707674e+02,1.181970038541953443e+02,1.270088223870804285e+02,1.230675014959153799e+02,1.237324415531196564e+02,1.244656044217975506e+02,1.207678422295840051e+02,1.255734249803162612e+02,1.221901463102471439e+02,1.267085188309228272e+02,1.247350227129523006e+02,1.264294398477623673e+02,1.240544085290502494e+02,1.170839567713425282e+02,1.348866868658209341e+02,1.202863773536394234e+02,1.305732180120539283e+02,1.280440510907182272e+02,1.215284579585916163e+02,1.232701988271797831e+02,1.277120360413855167e+02,1.207798748180991879e+02,1.222910155665539378e+02,1.265738550248054679e+02,1.249938793212131856e+02,1.265567046041995667e+02,1.261966630877541320e+02,1.155916342093758260e+02,1.282178390137705719e+02,1.214305163140888624e+02,1.229166145572566080e+02,1.212476433384263288e+02,1.297243448896005589e+02,1.286265941660041108e+02,1.253447921561419633e+02,1.254650555068648714e+02,1.214026180261394643e+02,1.267348442806671613e+02,1.230739931755946088e+02,1.240444851379351690e+02,1.249881368462511517e+02,1.281543040240509015e+02,1.214861791750362841e+02,1.223598005234016881e+02,1.136988580213188129e+02,1.288950383002087676e+02,1.208123446583164338e+02,1.340869204021219048e+02,1.241370017095256628e+02,1.300963464833469061e+02,1.159242979554239525e+02,1.240991200488033002e+02,1.222770419911496873e+02,1.223747100385590301e+02,1.229018099384750258e+02,1.207743672372644141e+02,1.215385895160949445e+02,1.334805338285167124e+02,1.320422144730804632e+02,1.224358154454965444e+02,1.258850020167474923e+02,1.262908192692182041e+02,1.199398666585608453e+02,1.174331630680305238e+02,1.200822899233564698e+02,1.219302011619859911e+02,1.233210599260549998e+02,1.204833132350337195e+02,1.207537167220717720e+02,1.274152067337650749e+02,1.205702330339494495e+02,1.179202549028469491e+02,1.244111166730172471e+02,1.255385292595444895e+02
1.207734050606204050e+02,1.208747112444509924e+02,1.187650691411283788e+02,1.285511062469512638e+02,1.208750000759546879e+02,1.223290084880922990e+02,1.270560125771532256e+02,1.315487953453005616e+02,1.234851596287289652e+02,1.264475939656178411e+02,1.240105409640795671e+02,1.238642819512096906e+02,1.222078927620616184e+02,1.215143942874986749e+02,1.212609774167888617e+02,1.223634844264827137e+02,1.191138879703870970e+02,1.255834388504401034e+02,1.220890049300982838e+02,1.285399197096942032e+02,1.237035155564623210e+02,1.200416214848703049e+02,1.219716264620837194e+02,1.238261300433898100e+02,1.216051838238344942e+02,1.184797066775280712e+02,1.240090828753475165e+02,1.113432469991860359e+02,1.265581768856526566e+02,1.224311564004112398e+02,1.250991514378209359e+02,1.209393459851113874e+02,1.191768845273160622e+02,1.240064925113052254e+02,1.228266381763569512e+02,1.236816204760717568e+02,1.291237134345784625e+02,1.259555860542462966e+02,1.266161103788310527e+02,1.159991108380653202e+02,1.350678931981631763e+02,1.182584600075023502e+02,1.327280903502358171e+02,1.292920889191458684e+02,1.196474804307973301e+02,1.223976970341962272e+02,1.328695280017664686e+02,1.212646071270192891e+02,1.197338083231618100e+02,1.292428977674895236e+02,1.294888678537591034e+02,1.311292960852784120e+02,1.264661538342507043e+02,1.172078106725485469e+02,1.263634392890878502e+02,1.196557659460493994e+02,1.238196821677386055e+02,1.218904419814805351e+02,1.311049089324098134e+02,1.286724891612455792e+02,1.272468538238646971e+02,1.243329954345684172e+02,1.251423554730197480e+02,1.244358057012635612e+02,1.231431877361878122e+02,1.248233864482125028e+02,1.272521810948023102e+02,1.271916127272236992e+02,1.229929610823119788e+02,1.204959447826779808e+02,1.128348523828709631e+02,1.332876494375066443e+02,1.254696246549049192e+02,1.284502816526166669e+02,1.241632087497235801e+02,1.332622142785335200e+02,1.165245377247368452e+02,1.220034616972018853e+02,1.207619315466118479e+02,1.213478563588095227e+02,1.264149934102523076e+02,1.255339536178395150e+02,1.217824849171428241e+02,1.301379867717499792e+02,1.336325510399711334e+02,1.199859329816525388e+02,1.232353824919798768e+02,1.241088821233219335e+02,1.214304389917010099e+02,1.180516807433033932e+02,1.188504934420081156e+02,1.205868383369900556e+02,1.263454914849808404e+02,1.243372097145899602e+02,1.202551735259770425e+02,1.298611657803506034e+02,1.234435453294589422e+02,1.175780931489785388e+02,1.225330138408988319e+02,1.228271483870331338e+02
1.184486809465606285e+02,1.218610976030842750e+02,1.150947443071672609e+02,1.308956592020817311e+02,1.196434050711586821e+02,1.216324417860601415e+02,1.231889116570354048e+02,1.335268115800115822e+02,1.266179191567559741e+02,1.233442538489217242e+02,1.240446266037438789e+02,1.219893480168959883e+02,1.269564295335675013e+02,1.214572118270261569e+02,1.233147981599123142e+02,1.244052309296330918e+02,1.166521761883221160e+02,1.295139579876257869e+02,1.240164117300891036e+02,1.248141012074059830e+02,1.230421666018051639e+02,1.170165556408566516e+02,1.251481406877525160e+02,1.236048085360873188e+02,1.214135176044857900e+02,1.171223929889244033e+02,1.236105391699820899e+02,1.126059649408901038e+02,1.266857045486875961e+02,1.253091508433982852e+02,1.228766005591475619e+02,1.194258891687671706e+02,1.121772913223997676e+02,1.250146414167904538e+02,1.232955322494454293e+02,1.208378601953904052e+02,1.218564951851078888e+02,1.311322743309773955e+02,1.295541106499722162e+02,1.176156162823432823e+02,1.401811457012388757e+02,1.195961014609745234e+02,1.310377411143590507e+02,1.271100399308437545e+02,1.160874851927581801e+02,1.208271130726537024e+02,1.330311204329609609e+02,1.195086570849106948e+02,1.215456666022879801e+02,1.296368941847673284e+02,1.275042122518782719e+02,1.335145775016632683e+02,1.278191079398895482e+02,1.204372577615069559e+02,1.273497244763021570e+02,1.194877209521716566e+02,1.268582907651198610e+02,1.196587752361988350e+02,1.370534771695565723e+02,1.239030624077540210e+02,1.279795694065109188e+02,1.256921936049262172e+02,1.206265492393981447e+02,1.247627333979635296e+02,1.198784762228939798e+02,1.270685303244619746e+02,1.263170404413789782e+02,1.267751456830985433e+02,1.248438851355676178e+02,1.218658715550238014e+02,1.132037627656478520e+02,1.334093939121122503e+02,1.254531440404909119e+02,1.274576150629329874e+02,1.214992336251659850e+02,1.305096236860908334e+02,1.171573837078927625e+02,1.213054381763551248e+02,1.163910352132526214e+02,1.259617112516715594e+02,1.266288872164370218e+02,1.302406205579780192e+02,1.223074755042494104e+02,1.286501976209962947e+02,1.318010911320887999e+02,1.172290563045998510e+02,1.203544210010603308e+02,1.240371033673436187e+02,1.197319360369181709e+02,1.166536593247159459e+02,1.215574317129225079e+02,1.203996641163303138e+02,1.276733710529075694e+02,1.261256875405638453e+02,1.199732146311889522e+02,1.324318510782640601e+02,1.260051387815536970e+02,1.214082800474506456e+02,1.245811533450129218e+02,1.256570486414066750e+02
1.214534859096622910e+02,1.229718166377278834e+02,1.139034962460458189e+02,1.301388250125109778e+02,1.206949266796918181e+02,1.194240385745803081e+02,1.274353153852439249e+02,1.359225960907680246e+02,1.295458316740424323e+02,1.209765206899793526e+02,1.250460620845487796e+02,1.228991944871159347e+02,1.235973808525705664e+02,1.228651994448804174e+02,1.226568565781783491e+02,1.222088511664295396e+02,1.183802649122632857e+02,1.295302849860330809e+02,1.265439609606787030e+02,1.230767522422728319e+02,1.227549472125031400e+02,1.199706737623775865e+02,1.256800156538611759e+02,1.231154196686274673e+02,1.220647005845114847e+02,1.151271777881104015e+02,1.289800928578721368e+02,1.107191455032616290e+02,1.306429477259169118e+02,1.270520079769096782e+02,1.247965842770220490e+02,1.195950767266748329e+02,1.099285556008074849e+02,1.230159660483537039e+02,1.263281583234755061e+02,1.201153420195547454e+02,1.220341043101742997e+02,1.302422382991402685e+02,1.303314786002931669e+02,1.150277688887043297e+02,1.363373736909271656e+02,1.203199777107933528e+02,1.300389328055038050e+02,1.254474909311330180e+02,1.131549881024269126e+02,1.216234563728077376e+02,1.335130259266468045e+02,1.161697341956581937e+02,1.235872186168660392e+02,1.336061307153838698e+02,1.302589979898521619e+02,1.335478335205707481e+02,1.327989935943669479e+02,1.189440610233764204e+02,1.289402115692470829e+02,1.186527652531460006e+02,1.271444010865624819e+02,1.226432919908017425e+02,1.367039390053227805e+02,1.229274888098654799e+02,1.285966461981336977e+02,1.305309252507489930e+02,1.213652007106565094e+02,1.314017736998593193e+02,1.197979579272027451e+02,1.241839058830986744e+02,1.267598880593707946e+02,1.255692092195769334e+02,1.273300038587624670e+02,1.189371737406558651e+02,1.124642020250489338e+02,1.365765689787641293e+02,1.273056339774051509e+02,1.308369570847579269e+02,1.246597212332642926e+02,1.375960678789794827e+02,1.145903295050023871e+02,1.237139318571798441e+02,1.192394688177703017e+02,1.266617616086995497e+02,1.243397874970152088e+02,1.275310112114300267e+02,1.251214770266586243e+02,1.284449241860629058e+02,1.287337115758410846e+02,1.153309989394768564e+02,1.239011109224485239e+02,1.207776580638442994e+02,1.195910563273431393e+02,1.148012540690267542e+02,1.227653702625676431e+02,1.242002444136902710e+02,1.243418638902709716e+02,1.261560379774352327e+02,1.213951074292771324e+02,1.308834813523092464e+02,1.288350139175614686e+02,1.217114676290987489e+02,1.217036541256495497e+02,1.279060462191216772e+02
1.209945561544102191e+02,1.220801444294470031e+02,1.146471407028938927e+02,1.323238376154861555e+02,1.226963582784872813e+02,1.217082654598877696e+02,1.307332586448980010e+02,1.352409438740187966e+02,1.331474654392199284e+02,1.190479947711739186e+02,1.238161838684890910e+02,1.236935462285854186e+02,1.214635443529305689e+02,1.227570557896286090e+02,1.192768463619747337e+02,1.233097522069606242e+02,1.187895959668024091e+02,1.255992874293087027e+02,1.241840877202725153e+02,1.241136802859387700e+02,1.198250098947808198e+02,1.207820177179917778e+02,1.279530374790313658e+02,1.238787379034031204e+02,1.237967678207337343e+02,1.135722444928612873e+02,1.276662685456728497e+02,1.155460254066184973e+02,1.297745286067198265e+02,1.302430152454347763e+02,1.258382159084001444e+02,1.190922016670228345e+02,1.136845790481871319e+02,1.208417941868891603e+02,1.248636671979302690e+02,1.172369322128795943e+02,1.215993038048505213e+02,1.273543550955455572e+02,1.291572614814905364e+02,1.163380025832028934e+02,1.372619077606303222e+02,1.196151611276954725e+02,1.266364243372281493e+02,1.254187487252509783e+02,1.104207982289579917e+02,1.184423393422174371e+02,1.296722171642535102e+02,1.199420727361317205e+02,1.240730275681577268e+02,1.346708513169074877e+02,1.317730464734897851e+02,1.343877240883098523e+02,1.355602980530438799e+02,1.211296103043532497e+02,1.294226786207973419e+02,1.178075735947747376e+02,1.260333539847645454e+02,1.250737442236131471e+02,1.359057816366984923e+02,1.266526313737192027e+02,1.285642086825752983e+02,1.303606327567890730e+02,1.189613123497909157e+02,1.298072820140556018e+02,1.172068708318452366e+02,1.233295161032263110e+02,1.244235978920472832e+02,1.232803812584170373e+02,1.301402568339300956e+02,1.212277705928417504e+02,1.070931981606057661e+02,1.342399232083166112e+02,1.284059179647370286e+02,1.271114200830416792e+02,1.254981610163404753e+02,1.443473539880409930e+02,1.137204206266918902e+02,1.240881255243919270e+02,1.180274099936167147e+02,1.265606154900888214e+02,1.221529452891890202e+02,1.311241417537172254e+02,1.243228283667150436e+02,1.256875527623469537e+02,1.319902226992149963e+02,1.134199446136263703e+02,1.276192178315845780e+02,1.201507460158795197e+02,1.201421677449533689e+02,1.132804176122014184e+02,1.201162578957296176e+02,1.250002408749850105e+02,1.231209683797307122e+02,1.221547756813833416e+02,1.248285532380613745e+02,1.369163533171499978e+02,1.344432599565852229e+02,1.165830431427310714e+02,1.250956293540306348e+02,1.238587834459824109e+02
1.221743725767780120e+02,1.225768252455566056e+02,1.137862229756782000e+02,1.310182451757950730e+02,1.260064238122934768e+02,1.229463115191494040e+02,1.306755930515583088e+02,1.372079399155202850e+02,1.333289235397517700e+02,1.266909099015792037e+02,1.206757190021431256e+02,1.205434501095621158e+02,1.228996169091462889e+02,1.232875936839836868e+02,1.180027847677649504e+02,1.226262754591864592e+02,1.161084800052698824e+02,1.238766199396833514e+02,1.200535160174963920e+02,1.267044434091591114e+02,1.214825925364245620e+02,1.176939261561433483e+02,1.284235076313938180e+02,1.175169832654728879e+02,1.269445641037688972e+02,1.170089166083193675e+02,1.269290306576626080e+02,1.148871620306259871e+02,1.292977718697185026e+02,1.240047028526499702e+02,1.297844200936746120e+02,1.214978033333096192e+02,1.112881666223586308e+02,1.204223851828166687e+02,1.200433677481879897e+02,1.190879946534058860e+02,1.229283633636853068e+02,1.244083483394469312e+02,1.286050977864629772e+02,1.168722259493317779e+02,1.360585092869212929e+02,1.217547759903656726e+02,1.277728194862842059e+02,1.250240204840246605e+02,1.108607508497498060e+02,1.176318066803741971e+02,1.314661298734476986e+02,1.185786850612073806e+02,1.256915442918149068e+02,1.347539638460593778e+02,1.337923973726008740e+02,1.355889793724182084e+02,1.341296134203906831e+02,1.212754388146332900e+02,1.306518332405110527e+02,1.147414919009706864e+02,1.287442375571425828e+02,1.193809251823903423e+02,1.404677518415308839e+02,1.264216313020924787e+02,1.286859264463203374e+02,1.308087024296966945e+02,1.166161026379950272e+02,1.292305288308484137e+02,1.192411016439748863e+02,1.261692868339749651e+02,1.270168563369018671e+02,1.195208191838066369e+02,1.226499746859362574e+02,1.251157815604126995e+02,1.086665449942175741e+02,1.355015446897962192e+02,1.300488330602756832e+02,1.277045060773692455e+02,1.256748911740110373e+02,1.406628260151859138e+02,1.139400789893518180e+02,1.232819922229981415e+02,1.201913797128993195e+02,1.268924679871609982e+02,1.216011167274054259e+02,1.337329795918694231e+02,1.225197726128644860e+02,1.239816730449646087e+02,1.355568486728192283e+02,1.170558453992150163e+02,1.244002616899974498e+02,1.209402205860728685e+02,1.200411396944378311e+02,1.135274220149691757e+02,1.156564160312029372e+02,1.216704772977183779e+02,1.258050063389480755e+02,1.214497862480576771e+02,1.260015447347944786e+02,1.377312956184219104e+02,1.327400409613171632e+02,1.176754315473568369e+02,1.271378739639159079e+02,1.272265225015815133e+02
1.215110844081448391e+02,1.174417252049469482e+02,1.150664418876460076e+02,1.275486768299855811e+02,1.269922428345901437e+02,1.264075211073578373e+02,1.293087906520152615e+02,1.359542438528763739e+02,1.356268646838213670e+02,1.250049622232701552e+02,1.191798423024344089e+02,1.216377311339767289e+02,1.265986384235651343e+02,1.245090435366083312e+02,1.161642328907606156e+02,1.229071051107503934e+02,1.167705430604895724e+02,1.238170436724879124e+02,1.213373464964823540e+02,1.255304335999394567e+02,1.234630754756418725e+02,1.175963442822199170e+02,1.322963487762197872e+02,1.167078881983932916e+02,1.278173936583483510e+02,1.188064859395524735e+02,1.256310384463421457e+02,1.179678808231534219e+02,1.300391897231069436e+02,1.224137225942205447e+02,1.297895008508363333e+02,1.248515796277381185e+02,1.119496818921850547e+02,1.244713010295122615e+02,1.224388742950836217e+02,1.194031018332532028e+02,1.251875717332570588e+02,1.230948383437871172e+02,1.315092648381635172e+02,1.202207065641128167e+02,1.440747213126457780e+02,1.204077230733685724e+02,1.294445231160282788e+02,1.214904083417839047e+02,1.149031677006645538e+02,1.166004997512002177e+02,1.312449404602057825e+02,1.150492964788048340e+02,1.220055311579033486e+02,1.328490590635552167e+02,1.395766979525207887e+02,1.383452945252208508e+02,1.367673784035875997e+02,1.209125837981191296e+02,1.314963702166673443e+02,1.138921193010161232e+02,1.267483887214896470e+02,1.218934364749629680e+02,1.398604061923533664e+02,1.248460169069750094e+02,1.257970834856036078e+02,1.290953652117911474e+02,1.174997874518431900e+02,1.332373653588326192e+02,1.223273921790799506e+02,1.280672626848830475e+02,1.268602417609266126e+02,1.160329736116690071e+02,1.242731837893141744e+02,1.230701895031505160e+02,1.089063650337462406e+02,1.349629297398658707e+02,1.287492688885941163e+02,1.291618543140575071e+02,1.275258872308922946e+02,1.468628532452686954e+02,1.166840359835374130e+02,1.226697169897640691e+02,1.252252234438511493e+02,1.261053007021745600e+02,1.224322916839915507e+02,1.317002619419196776e+02,1.210289254478257845e+02,1.196865517670335777e+02,1.367919624985406983e+02,1.171513657902933687e+02,1.284050946819155854e+02,1.176500255477649262e+02,1.197497736897070695e+02,1.133885826486480681e+02,1.121862857421051274e+02,1.240918972669222882e+02,1.264535351125497584e+02,1.230291793015441755e+02,1.274382695377719728e+02,1.378821262006534596e+02,1.290078398024051864e+02,1.200906206318786076e+02,1.233186167080054219e+02,1.259184878503358078e+02
