Open,High,Low,Close,Adj Close,Volume
-0.9705656671544605,-0.9688783620301598,-0.9693750070350982,-0.9683093338624106,-0.9683093338624106,-0.2851048816744084
-0.9664578553063994,-0.9670107300616975,-0.9676667879360018,-0.9692129299129766,-0.9692129299129766,0.023854684261931824
-0.9682543869314486,-0.967776593530779,-0.9674378831636977,-0.9673819418217497,-0.9673819418217497,-0.41336637065084647
-0.9664948660115676,-0.967245870294296,-0.9667306906957474,-0.9677759941870997,-0.9677759941870997,-0.456346859691122
-0.9666967242527964,-0.9664564901173988,-0.9676155379500038,-0.9688630351949615,-0.9688630351949615,-0.33197445434625905
-0.9699735496468562,-0.9702186264567472,-0.9701437158687671,-0.9712307565710393,-0.9712307565710393,-0.3064923956835234
-0.9721468967659714,-0.9729394639135581,-0.9752000444020924,-0.9764451597992362,-0.9764451597992362,-0.0411786211445585
-0.975864449347657,-0.9752437791327982,-0.9749096505682712,-0.9753581187913742,-0.9753581187913742,-0.46390489014493785
-0.9747979683341084,-0.97532439634007,-0.9763206361310995,-0.9766659616103486,-0.9766659616103486,-0.4701469916718434
-0.9759519279740756,-0.9762246218212712,-0.9759585005081415,-0.9769513098749123,-0.9769513098749123,-0.49070287773458376
-0.9764700375151154,-0.9724524049753192,-0.9755348621715656,-0.9718014531001667,-0.9718014531001667,-0.2783197760178112
-0.971053501320259,-0.9704201694749266,-0.9721765000097169,-0.9721479406342036,-0.9721479406342036,-0.1921924723479852
-0.9726616319201615,-0.9709173089197691,-0.9717152774399358,-0.9711730109111062,-0.9711730109111062,-0.42918686934834827
-0.9736541049671458,-0.9738900785049988,-0.9744210964929044,-0.9753615124009143,-0.9753615124009143,0.011864566046849268
-0.9765070347765115,-0.9745518080589931,-0.9750463080961989,-0.9753751004135126,-0.9753751004135126,-0.12435119964020669
-0.9760797648049676,-0.975586395552314,-0.9761634868000331,-0.9770600139756984,-0.9770600139756984,-0.19789156974519906
-0.9764801203443476,-0.9770778138868413,-0.9758935847693506,-0.9764281781770978,-0.9764281781770978,-0.5824118725033121
-0.9780377964667722,-0.9772390483013849,-0.9776735456575839,-0.9778888827441932,-0.9778888827441932,-0.4063562362558186
-0.9768602967814909,-0.9767922979667819,-0.9759004108196967,-0.9770668147692166,-0.9770668147692166,-0.4041499762333779
-0.974555738444634,-0.9746492171620852,-0.973847134875608,-0.9746073844889293,-0.9746073844889293,-0.26386412553818295
-0.9742260433725133,-0.9737019716880313,-0.9728871191549411,-0.9730345686370696,-0.9730345686370696,-0.6943979133762905
-0.9726919072954028,-0.9727211289995583,-0.9721389157765117,-0.9724706593270221,-0.9724706593270221,-0.48959730175881533
-0.9725741667375153,-0.9727043236809596,-0.9712028048841566,-0.9721547414277218,-0.9721547414277218,-0.6347212703302716
-0.972156993038976,-0.9728722829074983,-0.9714419623840803,-0.9728409292767155,-0.9728409292767155,-0.6266936146832089
-0.972846672002231,-0.9732048322431889,-0.9717836062038996,-0.9730311750275296,-0.9730311750275296,-0.7051210219554259
-0.9728298538430716,-0.9733559861511288,-0.9721081712457531,-0.9726914611381345,-0.9726914611381345,-0.7242827082257149
-0.9731057200508647,-0.9734769119620365,-0.9726479616550172,-0.9740876328262167,-0.9740876328262167,-0.705458565063072
-0.9741587572921037,-0.974988491309771,-0.9745167567624539,-0.975738583144126,-0.975738583144126,-0.6752802544678683
-0.9760595857027309,-0.9758349719861245,-0.9751385553405753,-0.9762311452072038,-0.9762311452072038,-0.6424603021606513
-0.9760932220210495,-0.975895428180189,-0.9752273759076779,-0.9750591825142123,-0.9750591825142123,-0.6369715577145791
-0.9750233800644236,-0.9754318859497657,-0.9742639335097372,-0.9756638422876164,-0.9756638422876164,-0.8002054478006155
-0.9754472756491177,-0.9760029177898847,-0.9748925717903053,-0.9760714826655645,-0.9760714826655645,-0.7756773153116625
-0.9758409093023429,-0.9741084134189985,-0.9748413218043073,-0.9732723520703203,-0.9732723520703203,-0.4689631448305337
-0.9734892574310854,-0.9734802676566447,-0.9724293096103329,-0.9729020821206269,-0.9729020821206269,-0.45024662410800986
-0.9738391450492151,-0.9735474486627046,-0.9726718801354297,-0.9740264935567435,-0.9740264935567435,-0.5920245131775826
-0.9739030701865473,-0.9735440929680962,-0.9724668938435381,-0.9728001652389208,-0.9728001652389208,-0.6500721438345266
-0.9721401614360443,-0.9708702889269164,-0.9706493487220996,-0.9711220524702531,-0.9711220524702531,-0.5303030437693017
-0.9706901564860473,-0.9710651071331006,-0.9701266234387006,-0.9715534752638578,-0.9715534752638578,-0.7415463260066315
-0.9715009503940396,-0.9714110926700031,-0.9702598679414554,-0.9706872360671084,-0.9706872360671084,-0.8202721409537239
-0.9703066191058266,-0.9708232555112853,-0.9692383495071705,-0.9701437155631775,-0.9701437155631775,-0.8345761416313663
-0.9697346941442315,-0.9692445085802694,-0.968179260491781,-0.9687815071193719,-0.9687815071193719,-0.7127915667784571
-0.9687388467103976,-0.9691605222556109,-0.9675267173829011,-0.9684927652452682,-0.9684927652452682,-0.8085902142717096
-0.9688498788259026,-0.9691706027622145,-0.9672636550546654,-0.9684452139883932,-0.9684452139883932,-0.8803890576184117
-0.9684495232865226,-0.9675884867138117,-0.9672397365742529,-0.9668486157208771,-0.9668486157208771,-0.7225656411129062
-0.9663434622478169,-0.967034246769513,-0.9669971660491561,-0.9684825708422099,-0.9684825708422099,-0.6362622279956127
-0.9669591332445076,-0.9657712438555889,-0.9660064057977304,-0.9651127437178382,-0.9651127437178382,-0.23631278086770358
-0.9656134116363162,-0.9660097397827957,-0.9666828537349224,-0.9679016934844623,-0.9679016934844623,-0.3384709361861732
-0.9682880366935396,-0.9680352504711931,-0.9671099050966713,-0.968237986615441,-0.968237986615441,-0.6084711787994135
-0.9677396517772585,-0.9683711555014921,-0.9686507221370814,-0.9699229137520651,-0.9699229137520651,-0.5032702435830323
-0.9692334027623509,-0.9689253954457908,-0.9682885865141233,-0.9681224952955747,-0.9681224952955747,-0.5386975940985883
-0.9679347881323325,-0.9676321644348344,-0.967246562624599,-0.9677114613080865,-0.9677114613080865,-0.6425679246007703
-0.9675579860820389,-0.9677631573295671,-0.9667853537069184,-0.9682278057868209,-0.9682278057868209,-0.6709851407212986
-0.9679919779397375,-0.9683610749948885,-0.9677009591440341,-0.9676027572073004,-0.9676027572073004,-0.6113476331080503
-0.9676387293785303,-0.9678706469392628,-0.9664881201706506,-0.9676197388294386,-0.9676197388294386,-0.6763320192235773
-0.9674301358073745,-0.9669905824712687,-0.9664607886650649,-0.966043529368039,-0.966043529368039,-0.5398031700743569
-0.9657580800701399,-0.9653076882023871,-0.9649131455743089,-0.96470849694943,-0.96470849694943,-0.36700555860501316
-0.9645200161906038,-0.9652136347939033,-0.9655793407838809,-0.9669505326025832,-0.9669505326025832,-0.4606811088704623
-0.9686076489364281,-0.9682535853851928,-0.9671884865882548,-0.9680987128799182,-0.9680987128799182,-0.5710479212125585
-0.9679213309162505,-0.9685525375064643,-0.9685140646091537,-0.9700146226562747,-0.9700146226562747,-0.5584854472932064
-0.9698894454072873,-0.9705780481948617,-0.971178886403744,-0.9725827570373484,-0.9725827570373484,-0.325419269357189
-0.9721603539820534,-0.9729596115039868,-0.9725557144106408,-0.9738056917456311,-0.9738056917456311,-0.48995930451194303
-0.9730586265164641,-0.9705511757924378,-0.971578619912008,-0.9696885103539162,-0.9696885103539162,-0.4093060695009001
-0.9698658919182009,-0.9707359269147968,-0.969511664563026,-0.9700825627192661,-0.9700825627192661,-0.6871921018174098
-0.9694419963335068,-0.9687742415378509,-0.9691221974344822,-0.9693148467946827,-0.9693148467946827,-0.4141833228099321
-0.9682072933970481,-0.9682166324761654,-0.9672841468578043,-0.9675212291317107,-0.9675212291317107,-0.5419360511603528
-0.9679751597805781,-0.9681158676784649,-0.9676565352083821,-0.9687849143033501,-0.9687849143033501,-0.0898092882910847
-0.9608529180863962,-0.9613507336568544,-0.9632049128231117,-0.964008721087838,-0.964008721087838,0.5931186893426041
-0.9640691927299735,-0.962502877843696,-0.9624703888495758,-0.9623441827573305,-0.9623441827573305,-0.37603116778772516
-0.9639077061369905,-0.9643906708253654,-0.9635670620981706,-0.9645522415917689,-0.9645522415917689,-0.2864501621758966
-0.9643147835625253,-0.9648441459719637,-0.965989313367664,-0.9673819418217497,-0.9673819418217497,-0.3773862321474061
-0.9671071626214086,-0.9669872133538819,-0.9663241311371372,-0.966495327393322,-0.966495327393322,-0.4498063504893409
-0.9658287270936268,-0.9664564901173988,-0.9680562687166462,-0.9688936184041363,-0.9688936184041363,-0.17138220597223597
-0.9687859536885705,-0.9696106417076007,-0.9694945857850601,-0.9701165395379809,-0.9701165395379809,-0.08277958617967152
-0.9705724024843875,-0.9695736887985732,-0.9692144446788586,-0.9703135589334367,-0.9703135589334367,-0.3697743904735308
-0.9718541989552467,-0.969318400975546,-0.9709465686062668,-0.9684146307792185,-0.9684146307792185,0.8750356712344822
-0.9682375687722893,-0.967047682970725,-0.96681951126285,-0.9676537020737153,-0.9676537020737153,0.24987648429924714
-0.9678675020519228,-0.967218997891872,-0.9664027126287209,-0.9665734618593717,-0.9665734618593717,-0.20265141675591924
-0.9668144648106839,-0.9670779110677572,-0.9655451832279494,-0.9667467124136091,-0.9667467124136091,-0.5019347469397366
-0.9665856921372914,-0.9673835880010239,-0.9655964332139474,-0.9667297172170327,-0.9667297172170327,-0.5962755995622855
-0.9672619273282368,-0.9673634404105952,-0.9677385297251387,-0.9689649520766677,-0.9689649520766677,-0.3517867671863587
-0.9683385046147899,-0.9688481339331274,-0.9683295837725016,-0.96808851847686,-0.96808851847686,-0.24894374179440415
-0.9716792551461818,-0.9704033775791062,-0.9705263569469647,-0.9698074088577606,-0.9698074088577606,0.25141744196458826
-0.9697346941442315,-0.9703798608712907,-0.9694057652179575,-0.9708333105961493,-0.9708333105961493,-0.5235032623254156
-0.970794439827853,-0.9703966527671111,-0.9692895994931685,-0.9701131459284409,-0.9701131459284409,-0.6289292262802276
-0.9696875871660586,-0.9704369747935253,-0.9706049247864476,-0.970768764142698,-0.970768764142698,-0.555902508730349
-0.9708112714307846,-0.9711356572565473,-0.9697986453716742,-0.97106770041986,-0.97106770041986,-0.6549983164345218
-0.9707507072365298,-0.9711087848541233,-0.9698157378017406,-0.9704460454498794,-0.9704460454498794,-0.639192493524309
-0.9705589452683057,-0.9712767306578836,-0.9695560884986779,-0.9708231161930911,-0.9708231161930911,-0.6800156418331069
-0.9701956004340939,-0.9704873504809863,-0.9688864666118322,-0.9698345848829572,-0.9698345848829572,-0.5873967482524631
-0.9697515123033909,-0.9704033775791062,-0.9695902460546095,-0.9710608996263418,-0.9710608996263418,-0.6177903037279049
-0.9713966536084616,-0.9721500837366609,-0.971233549414915,-0.9723687560197543,-0.9723687560197543,-0.4556570976885408
-0.9724732308950148,-0.9733089527354978,-0.9721765000097169,-0.9728341420576355,-0.9728341420576355,-0.4752199221447281
-0.9726649928632389,-0.9733929390601563,-0.9722619075516465,-0.9735746955314605,-0.9735746955314605,-0.61866106710705
-0.973374864372503,-0.9742495002431133,-0.9738266294203686,-0.9745292500228796,-0.9745292500228796,-0.46611604209647484
-0.974394251851651,-0.9737120387718565,-0.9732663335558649,-0.9732995280955168,-0.9732995280955168,-0.5015580683993199
-0.973923249288784,-0.9741789501196667,-0.9729930185000095,-0.9743220362243655,-0.9743220362243655,-0.6637646533751289
-0.9737785808549604,-0.9738329780055426,-0.9727231301214277,-0.9730685318813462,-0.9730685318813462,-0.6072971158162965
-0.97321337777952,-0.9735776767597369,-0.9718656007206562,-0.972813753251519,-0.972813753251519,-0.6645620378178292
-0.9730586265164641,-0.9729831282118023,-0.9722277363436144,-0.9725284049869553,-0.9725284049869553,-0.6453025129656138
-0.9724160410876097,-0.9730603897244657,-0.9720227500517228,-0.973302935279495,-0.973302935279495,-0.7359010398294772
-0.9734959793172402,-0.9736314215645847,-0.9719817527933444,-0.9731738423725923,-0.9731738423725923,-0.7743858460302337
-0.9725775276805927,-0.9734231671571886,-0.9715615411340423,-0.9730821198939444,-0.9730821198939444,-0.8301440538700996
-0.9722478191646996,-0.9720996946264214,-0.9709636610363334,-0.9723449736040977,-0.9723449736040977,-0.5839430463104605
-0.9724597736789329,-0.9726102702724759,-0.9719475952374128,-0.9729734157931582,-0.9729734157931582,-0.6947452403421293
-0.9725977067828294,-0.9732249798336176,-0.9714248836061146,-0.9726744795159963,-0.9726744795159963,-0.7063342203713134
-0.9735027146471673,-0.9732451408468248,-0.9720945054929603,-0.972654104284318,-0.972654104284318,-0.6802846979334046
-0.9722209047325358,-0.9727211289995583,-0.9712916391033598,-0.972813753251519,-0.972813753251519,-0.7089807540124231
-0.9728298538430716,-0.9719250240106659,-0.9713428754372573,-0.9710303299916052,-0.9710303299916052,-0.6163080492117197
-0.9702124185932532,-0.9702656598723782,-0.9687019721230794,-0.9699161129585468,-0.9699161129585468,-0.5840066413887126
-0.969704405325218,-0.9704705585851661,-0.9686985590979064,-0.9696953111474345,-0.9696953111474345,-0.7544463430336297
-0.9698591700320461,-0.9688011139402748,-0.9683364098228476,-0.9681530649303113,-0.9681530649303113,-0.5372642588733663
-0.9682072933970481,-0.9686398795257313,-0.9673763941021807,-0.968733955862497,-0.968733955862497,-0.7610993666046262
-0.9684091516382768,-0.9687406443234318,-0.9670791605659127,-0.9683331027036289,-0.9683331027036289,-0.746721986990539
-0.968439427013518,-0.9688682949463345,-0.9680733474946119,-0.9680851248673199,-0.9680851248673199,-0.6533301686126763
-0.9682813013636125,-0.9689018787379753,-0.9679640214722698,-0.9684350195853351,-0.9684350195853351,-0.6906947230503755
-0.9683485874440221,-0.9688884425367633,-0.9678376166719618,-0.9689377760514711,-0.9689377760514711,-0.7104140892376452
-0.969415081901343,-0.9702387874699544,-0.9696961590517786,-0.9711288396893332,-0.9711288396893332,-0.4450416115495244
-0.971272177720647,-0.9710651071331006,-0.970095878907942,-0.9704596334624778,-0.9704596334624778,-0.6909637791506732
-0.9696741299499767,-0.9696811784082688,-0.9685448227920129,-0.9689547576736095,-0.9689547576736095,-0.5990101879271289
-0.9665621520919773,-0.9668259789393384,-0.9658526558397363,-0.9666787723506177,-0.9666787723506177,-0.2555233864289558
-0.965943106708437,-0.9653144130143823,-0.9646876538271778,-0.9645997928486438,-0.9645997928486438,-0.1429894494971894
-0.9583801512704014,-0.9589322040159234,-0.9595834883330274,-0.9606626628046846,-0.9606626628046846,0.6129701376154744
-0.9600892177128044,-0.9586836410048913,-0.9584697363064669,-0.9580401763732179,-0.9580401763732179,-0.04084107803691239
-0.9592817847478896,-0.9596040140765214,-0.9582066603261306,-0.9596639506659306,-0.9596639506659306,-0.16646581723043352
-0.9600320279053994,-0.9599903082170598,-0.9587362116598757,-0.9593140559479155,-0.9593140559479155,-0.5092530728678327
-0.9595240146373641,-0.9595771416740975,-0.9584048205676761,-0.9594261536582418,-0.9594261536582418,-0.5866433911716296
-0.9587132207293719,-0.9595200411746412,-0.9583672363344709,-0.959239315091406,-0.959239315091406,-0.5628001287561615
-0.958666113751199,-0.9590329822364023,-0.9575507041920776,-0.9584614047637644,-0.9584614047637644,-0.5335855281929329
-0.9587333998316085,-0.9575382082072665,-0.9571714761390531,-0.9571365803226518,-0.9571365803226518,-0.14160503356293064
-0.9569234109904774,-0.9569570824377654,-0.9552309392424796,-0.956351869201492,-0.956351869201492,-0.4202835583930442
-0.9564557693706878,-0.9573803294873314,-0.9556135803206771,-0.9568682136802263,-0.9568682136802263,-0.6440355033296666
-0.9565297773372522,-0.9571687059625484,-0.9554120207060592,-0.9565149253526712,-0.9565149253526712,-0.6805146186009317
-0.9566643494980713,-0.9574206380909672,-0.9557673302786713,-0.9571943259825849,-0.9571943259825849,-0.7405434805418857
-0.9575155284980815,-0.9576557649007873,-0.9560098871516675,-0.9565896526347427,-0.9565896526347427,-0.7009677741526494
-0.956338015369028,-0.9562516885855269,-0.9549132139030728,-0.9554041019291529,-0.9554041019291529,-0.4498650536384968
-0.95571898342926,-0.9561677022608683,-0.9548209666586964,-0.9562771283449825,-0.9562771283449825,-0.5736602113499939
-0.9562673683455409,-0.9565506407067983,-0.9551216132201373,-0.9561004841812049,-0.9561004841812049,-0.6486388086093047
-0.9560991464226309,-0.9563726143964345,-0.9546945618583884,-0.9554856300047425,-0.9554856300047425,-0.7334697510686057
-0.9558030876688288,-0.9557579048352928,-0.9541376790190579,-0.9547790533496323,-0.9547790533496323,-0.629393959544378
-0.954776978303526,-0.9535678040377434,-0.9530034215372578,-0.9527306570568331,-0.9527306570568331,-0.4091055004079509
-0.9525127916149148,-0.9531647180013847,-0.9513806099800911,-0.952723869837753,-0.952723869837753,-0.5360755201029603
-0.9522201072479624,-0.952996758774846,-0.9509091483347909,-0.9518983946787984,-0.9518983946787984,-0.6120471789688242
-0.951564064603026,-0.9474778357713394,-0.9498637114200935,-0.9471969287453578,-0.9471969287453578,0.034900660161424346
-0.9469213250547658,-0.9450122861375557,-0.9461773711912185,-0.9470101037529601,-0.9470101037529601,0.4093680486265978
-0.948344415572599,-0.9465104292840784,-0.9471578923671249,-0.9453761350571892,-0.9453761350571892,-0.12802014646244742
-0.9455755900028021,-0.945576606588458,-0.9445374808560859,-0.9459230627450983,-0.9459230627450983,-0.34870974378477293
-0.9457438119257122,-0.9448073874247679,-0.9442129158142324,-0.9436130870289536,-0.9436130870289536,-0.4153622777221454
-0.9427260345802861,-0.940658956944881,-0.9407554803576613,-0.9397846610857806,-0.9397846610857806,0.07640867854370748
-0.9380933778612581,-0.9357916829887651,-0.936433675797872,-0.9361396800999034,-0.9361396800999034,0.7101532010429858
-0.9362329210988767,-0.9368363509886896,-0.9355522415687886,-0.9361736433441801,-0.9361736433441801,-0.13211958304516436
-0.9368855893569633,-0.9369975854032331,-0.9380086640463143,-0.9387689537504502,-0.9387689537504502,-0.09258301208869868
-0.9383658831259738,-0.9355028113740973,-0.9364985915366628,-0.9351409543867113,-0.9351409543867113,0.09055124556117122
-0.9334169885509069,-0.9335411259971513,-0.9336048649697684,-0.9344004144873245,-0.9344004144873245,0.17846410335115426
-0.9348468143986672,-0.9356909181910646,-0.9378070907795958,-0.9390067507581391,-0.9390067507581391,0.2458699943693603
-0.9375820036501454,-0.9372663094274722,-0.9369324826008585,-0.9367137702385709,-0.9367137702385709,-0.207112856091764
-0.9368183032765538,-0.9376761202758261,-0.9371169634375105,-0.938008025044947,-0.938008025044947,-0.3902911411035007
-0.9392305058982937,-0.9387140634637554,-0.9383127236329284,-0.9379231033598172,-0.9379231033598172,-0.3850763446868226
-0.9396443186537556,-0.939704986658832,-0.9378924983215255,-0.9394177847456273,-0.9394177847456273,-0.5177112182753716
-0.9408521071580505,-0.9410284591895991,-0.9414182761941611,-0.9406237242573335,-0.9406237242573335,0.01018663436681111
-0.941101072377452,-0.9406925541593002,-0.9394913913982796,-0.9397269154258475,-0.9397269154258475,-0.4017480390470842
-0.9395063855498591,-0.9400207306759238,-0.9385245496272666,-0.9387553657378519,-0.9387553657378519,-0.5009563611204725
-0.9404854013807613,-0.937545113958315,-0.9399492009428878,-0.9365812837221282,-0.9365812837221282,0.017113605967201462
-0.9364549584423421,-0.9366616803729341,-0.9354258367684807,-0.9361940321502965,-0.9361940321502965,-0.27113842410441213
-0.9359166697990655,-0.9359831589231193,-0.934161747809099,-0.9356980629032404,-0.9356980629032404,-0.49901915719832934
-0.9364785119314285,-0.9351467453305912,-0.9349031114850817,-0.9355587891677177,-0.9355587891677177,-0.3237706892517289
-0.9355028570436036,-0.9340752183510213,-0.9338508485200383,-0.9329974420057241,-0.9329974420057241,-0.14204530718159947
-0.9328114138272209,-0.9319019094492923,-0.9323886129712118,-0.9306704982418794,-0.9306704982418794,-0.14049456565806573
-0.9303285507382216,-0.930296276693074,-0.9296076254518325,-0.9313838621160697,-0.9313838621160697,-0.08014772832585093
-0.9316002643798487,-0.9319321375463246,-0.932972827316128,-0.9345362946133072,-0.9345362946133072,-0.11624038119850666
-0.9343455364605591,-0.9337628166057594,-0.9333520553691526,-0.9340505197693094,-0.9340505197693094,-0.2729924652319178
-0.9341100419010117,-0.9346664112043475,-0.9339738402951732,-0.9350356438954651,-0.9350356438954651,-0.5599921614548733
-0.9350991405611462,-0.934753739800836,-0.933628783450181,-0.9335205872779767,-0.9335205872779767,-0.6447986442686926
-0.9333497024704974,-0.9342095803631408,-0.9332358896443635,-0.9349439349912554,-0.9349439349912554,-0.6200308072540199
-0.9360108703116389,-0.934814209417679,-0.9342164108202701,-0.9335783329379098,-0.9335783329379098,-0.4893282456585176
-0.9337029510317045,-0.9342431641547815,-0.9323236972324209,-0.9333439431141992,-0.9333439431141992,-0.6465793064597535
-0.9336524965542267,-0.9345454853934398,-0.9333588814194985,-0.9343222800212748,-0.9343222800212748,-0.6009522837783683
-0.9346651487034475,-0.9352844764600975,-0.9333896259502571,-0.9348556061221476,-0.9348556061221476,-0.7244930611768567
-0.9349612074572496,-0.9336586961134505,-0.9329899060940937,-0.9324505278922532,-0.9324505278922532,-0.451865852638892
-0.9306448020380328,-0.9311360459802107,-0.9302670082631592,-0.9317609328592813,-0.9317609328592813,-0.4895434905387558
-0.9320241599645428,-0.9322613177646284,-0.9303660815578817,-0.9316590295520133,-0.9316590295520133,-0.5985992658830379
-0.9324413336630821,-0.9327651820214661,-0.93105962192514,-0.9322195316780826,-0.9322195316780826,-0.7077186363055723
-0.9317348365406678,-0.9299267744483559,-0.9296759542157964,-0.9287002364151298,-0.9287002364151298,-0.39396987178393406
-0.9305674196846186,-0.9291676357912695,-0.9296759542157964,-0.9279868589665013,-0.9279868589665013,-0.3113451893470738
-0.927714489875253,-0.9274242853283232,-0.9264610892843222,-0.9273278471427042,-0.9273278471427042,-0.04331639415965072
-0.9302982753629804,-0.930296276693074,-0.9315447493232331,-0.931247981990087,-0.931247981990087,0.13266586315139794
-0.931637275085017,-0.9322982706736559,-0.9320128115954609,-0.9334730224466636,-0.9334730224466636,-0.5388981631915375
